27	数据分析师	来广营	18:34发布	18k-30k	18k-30k 经验3-5年 / 本科	云计算 大数据 需求分析 数据分析 BI	“弹性时间，氛围舒适”	数据服务 / 未融资 / 50-150人	鲸灵数据
28	数据分析师	朝阳区	17:38发布	15k-30k	15k-30k 经验5-10年 / 本科	大数据 SQLServer Hive 数据分析	“数据产品”	移动互联网,消费生活 / 不需要融资 / 50-150人	本木医疗
29	数据分析师	海淀区	10:03发布	15k-30k	15k-30k 经验3-5年 / 本科	直播 数据分析	“五险一金+餐补 地铁周边 弹性打卡，周末双休”	教育 / 未融资 / 50-150人	场圈招聘
30	数据分析师	中关村	17:21发布	16k-25k	16k-25k 经验3-5年 / 本科	数据分析	“季度奖 年终多薪 八险一金 弹性工作”	汽车丨出行 / 上市公司 / 2000人以上	汽车之家
31	数据分析师	中关村	17:55发布	15k-25k	15k-25k 经验1-3年 / 本科	教育 数据分析 用户增长	“数据大牛 2-4月年终奖 六险一金”	教育 / 上市公司 / 2000人以上	好未来
32	数据分析师	海淀区	18:39发布	15k-25k	15k-25k 经验5-10年 / 硕士	数据分析 SaaS SQL 数据处理	“补充医疗 餐补 交通补助 节日福利”	移动互联网,数据服务 / 未融资 / 50-150人	龙盾数据
33	高级数据分析师	三里屯	16:49发布	15k-30k	15k-30k 经验3-5年 / 本科	Hive	“公司平台好 发展空间大”	文娱丨内容 / 天使轮 / 15-50人	COGO开果
34	数据分析师	海淀区	18:05发布	20k-40k	20k-40k 经验3-5年 / 本科	数据分析	“免费三餐 发展空间”	房产家居 / 上市公司 / 2000人以上	贝壳
35	数据分析师	朝阳区	18:12发布	20k-35k	20k-35k 经验3-5年 / 本科	SQL	“国家高新技术企业认定 年终奖金 五险一金”	教育,数据服务 / 未融资 / 50-150人	北京平方佳企业管理有限公司
36	数据分析师	酒仙桥	16:19发布	12k-20k	12k-20k 经验1-3年 / 本科	电商 互联网金融 数据分析	“成长空间 零食下午茶”	电商 / C轮 / 500-2000人	微店
37	数据分析师	望京	15:59发布	9k-15k	9k-15k 经验不限 / 本科	大数据 数据库 数据分析	“大数据 多绩效 BI 数据仓储”	数据服务,信息安全 / C轮 / 50-150人	柏睿数据
38	数据分析师	西北旺	15:07发布	13k-25k	13k-25k 经验3-5年 / 本科	数据分析	“环境好,健身房,图书馆”	文娱丨内容 / 上市公司 / 2000人以上	新浪网
39	高级数据分析师	朝阳区	17:09发布	20k-40k	20k-40k 经验5-10年 / 本科	医疗健康	“全额五险一金，年终奖丰厚”	医疗健康 / B轮 / 150-500人	唯医骨科
40	数据分析经理	朝阳区	20:15发布	25k-50k	25k-50k 经验3-5年 / 本科	数据分析 行业分析	“带薪年假、团队大牛、领导nice”	教育 / B轮 / 500-2000人	鲸鱼外教培优
41	数据分析师	五道口	16:29发布	8k-12k	8k-12k 经验不限 / 大专	分类信息 企业服务 运营 数据分析 销售支持	“上市企业，重点业务”	移动互联网,企业服务 / 不需要融资 / 2000人以上	安居客
42	数据分析师	西三旗	16:13发布	15k-25k	15k-25k 经验1-3年 / 本科	电商 数据分析	“弹性工作、工作氛围好、六险一金、成长机会大”	移动互联网,消费生活 / B轮 / 500-2000人	转转
43	数据分析师	五道口	15:37发布	15k-30k	15k-30k 经验1-3年 / 本科	教育 数据分析	“紫光股份内初创的教育板块，发展上升期公司”	教育,软件开发 / 上市公司 / 150-500人	紫光教育
44	数据分析师	团结湖	16:01发布	15k-25k	15k-25k 经验1-3年 / 本科	商业 数据分析 SPSS SQL	“科技驱动；午餐晚餐；六险一金；地铁周边”	移动互联网,金融 / 不需要融资 / 150-500人	洋钱罐
45	高级数据分析师	西三旗	14:36发布	15k-25k	15k-25k 经验3-5年 / 本科	电商	“成长空间；六险一金”	移动互联网,消费生活 / B轮 / 500-2000人	转转
46	数据分析专家	海淀区	19:03发布	30k-40k	30k-40k 经验5-10年 / 本科	旅游	“团队大牛多；16薪起；行业TOP；发展前景好”	旅游 / 不需要融资 / 2000人以上	去哪儿网
47	高级数据分析师	奥运村	14:01发布	25k-50k	25k-50k 经验5-10年 / 硕士	游戏 算法 数据分析 数据架构	“六险一金，年终奖，年度旅游”	移动互联网 / 上市公司 / 150-500人	壳木软件
48	数据分析师	海淀区	13:42发布	10k-18k	10k-18k 经验1-3年 / 本科	大数据 SQL 数据分析	“工作稳定，福利全面，人性化管理”	通讯电子 / 不需要融资 / 150-500人	中国电信增值业务运营中心
