28	数据分析师（电商方向）	余杭区	13:39发布	12k-18k	12k-18k 经验3-5年 / 本科	电商 数据分析	“五险一金；年终奖”	移动互联网,数据服务 / 不需要融资 / 150-500人	华坤道威
29	数据分析（实习生）	西湖区	16:14发布	3k-5k	3k-5k 经验1年以下 / 本科	电商	“双休,大神带队,晋升晋级”	电商 / 不需要融资 / 150-500人	网营科技
30	数据分析建模工程师	西溪	14:22发布	15k-30k	15k-30k 经验3-5年 / 本科	数据挖掘	“海量数据 全链路建模实践 16-25薪”	数据服务,信息安全 / A轮 / 50-150人	云真信
31	数据分析建模工程师	西溪	14:22发布	15k-30k	15k-30k 经验1-3年 / 本科	数据建模 反欺诈	“海量数据 晋升空间大 16-25薪”	数据服务,信息安全 / A轮 / 50-150人	云真信
32	资深数据分析师	长河	08:00发布	25k-40k	25k-40k 经验3-5年 / 本科	节日礼物 技能培训 免费班车 带薪年假	“网易严选”	电商 / 上市公司 / 2000人以上	网易
33	数据分析师	余杭区	04:21发布	15k-30k	15k-30k 经验不限 / 本科	产品	“下午茶,健身瑜伽,六险一金,五险一金”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
34	本地生活-销售数据分析专家	西湖区	10:14发布	15k-30k	15k-30k 经验3-5年 / 本科	本地生活 BI 商业 数据分析	“大厂岗位，风口行业，新蓝海市场”	消费生活 / D轮及以上 / 2000人以上	饿了么
35	大数据分析师	长河	09:35发布	15k-25k	15k-25k 经验3-5年 / 本科	大数据 信息安全 Hadoop Spark	“蓝海行业，不定期团建”	电商 / 不需要融资 / 150-500人	浙江安厨大数据技术有限公司
36	数据分析师	西湖区	2020-12-02	20k-40k	20k-40k 经验3-5年 / 本科	数据分析	“发展快，氛围好，福利优”	汽车丨出行 / 不需要融资 / 2000人以上	滴滴
37	资深数据分析师 - 音乐事业部028	长河	08:00发布	25k-45k	25k-45k 经验3-5年 / 本科	节日礼物 技能培训 免费班车 带薪年假	“发展空间大”	电商 / 上市公司 / 2000人以上	网易
38	数据分析师实习生	白杨	11:09发布	3k-6k	3k-6k 经验在校/应届 / 不限	大数据 工具软件 可视化 数据分析 数据运营 BI	“　五险一金、假日旅游、半年调薪”	数据服务,人工智能 / A轮 / 15-50人	云表汇通
39	物流数据分析	余杭区	04:22发布	20k-40k	20k-40k 经验不限 / 本科	后端开发	“六险一金,股票期权,免费三餐,弹性工作”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
40	用户增长专家（数据分析方向）(J200428008)	余杭区	2020-11-05	20k-40k	20k-40k 经验5-10年 / 本科	滴滴	“一个可以充分发挥自己能力的平台”	汽车丨出行 / 不需要融资 / 2000人以上	滴滴
41	资深数据分析师	西溪	2天前发布	10k-15k	10k-15k 经验不限 / 本科	数据分析	“菜鸟乡村”	移动互联网 / 不需要融资 / 150-500人	溪鸟物流
42	Python数据分析工程师	西兴	1天前发布	12k-18k	12k-18k 经验1-3年 / 本科	金融 Python	“金融科技，人工智能，量化交易”	金融,人工智能 / 未融资 / 少于15人	鼎澜科技
43	数据分析师	仓前	3天前发布	13k-26k	13k-26k 经验3-5年 / 本科	电商 大数据 数据分析	“大品台、国际化、大数据”	移动互联网 / 不需要融资 / 50-150人	豪猪
44	资深数据分析师	西湖区	2天前发布	15k-25k	15k-25k 经验不限 / 本科	物流 数据分析	“阿里系”	移动互联网 / 不需要融资 / 150-500人	溪鸟物流
45	数据分析师	白杨	3天前发布	7k-14k	7k-14k 经验1-3年 / 本科	需求分析 竞品分析 数据分析	“半年调薪、五险一金”	移动互联网 / A轮 / 15-50人	汇数智通
