75	高级数据分析经理（专家岗）	员村	12:46发布	15k-30k	15k-30k 经验3-5年 / 本科	大数据 社交 数据分析	“上市公司，大平台福利待遇好，海边环境好”	移动互联网 / 上市公司 / 2000人以上	金山办公软件
76	数据建模工程师	海珠区	01:37发布	20k-35k	20k-35k 经验5-10年 / 本科	Flink 数仓建模	“发展平台大”	企业服务,数据服务 / A轮 / 500-2000人	滴普科技
77	数据分析师	番禺区	1天前发布	20k-40k	20k-40k 经验1-3年 / 本科	大数据 用户增长 数据	“大牛BAT团队”	社交,游戏 / 上市公司 / 2000人以上	虎牙科技
78	出海广告数据分析师	海珠区	04:29发布	10k-20k	10k-20k 经验1-3年 / 本科	运营	“下午茶,六险一金,扁平管理,餐补”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
79	数据分析师	黄埔区	3天前发布	10k-17k	10k-17k 经验3-5年 / 本科	电商 新零售 可视化 数据分析 BI SQL	“班车接送 提供饭堂 双休”	消费生活 / 不需要融资 / 2000人以上	蓝月亮
80	数据分析师	天河区	3天前发布	15k-30k	15k-30k 经验不限 / 本科	游戏 用户研究 用户增长 数据分析 需求分析	“双休15薪以上公司团队来自腾讯网易、百度”	移动互联网,电商 / A轮 / 150-500人	智品网络
81	游戏数据分析师	珠江新城	12:20发布	15k-25k	15k-25k 经验不限 / 本科	游戏 数据分析	“平台好 团队氛围好”	电商 / 上市公司 / 2000人以上	网易
82	高级/资深数据分析师	天河区	08:00发布	20k-35k	20k-35k 经验3-5年 / 本科	节日礼物 技能培训 免费班车 带薪年假	“大平台,氛围好”	电商 / 上市公司 / 2000人以上	网易
83	高级数据分析师	黄埔区	3天前发布	17k-25k	17k-25k 经验5-10年 / 本科	电商 新零售 SQL 数据分析 BI 数据产品	“周末双休 班车接送 食堂提供”	消费生活 / 不需要融资 / 2000人以上	蓝月亮
84	数据分析师	天河北	3天前发布	10k-15k	10k-15k 经验1-3年 / 本科	互联网金融 数据分析 数据挖掘	“消费金融行业增长”	金融 / 不需要融资 / 2000人以上	广州银行信用卡中心
85	数据分析师	林和	3天前发布	8k-12k	8k-12k 经验不限 / 本科	企业服务 数据分析 MySQL	“周末双休、带薪年假、五险一金、定期体检”	其他 / 上市公司 / 500-2000人	维他奶
86	数据分析专员	车陂	2020-12-24	10k-20k	10k-20k 经验在校/应届 / 本科	数据分析	“发展前景”	游戏 / 上市公司 / 2000人以上	三七互娱
87	数据分析师	跑马场	3天前发布	10k-20k	10k-20k 经验3-5年 / 本科	游戏 数据分析	“五险一金 餐饮补贴 弹性工作 全勤奖金”	移动互联网,游戏 / 天使轮 / 150-500人	PLAY800
88	数据分析	昌岗	2020-12-24	5k-7k	5k-7k 经验1年以下 / 大专	地图 ArcGIS	“五险一金，双休，7小时工作制，13薪”	移动互联网,企业服务 / 不需要融资 / 50-150人	中工水务
89	高级数据分析师（电商方向）	市桥	2天前发布	20k-40k	20k-40k 经验3-5年 / 本科	电商	“平台宽广、团队优秀、办公环境优美”	移动互联网,社交 / 上市公司 / 2000人以上	Bigo
90	数据分析师	海珠区	2020-12-21	12k-20k	12k-20k 经验不限 / 不限	游戏 数据分析 用户研究 数据	“出勤不打卡，包两餐，五险一金，年终奖”	游戏 / 未融资 / 150-500人	广州帝释天软件有限公司
