73	产品经理	新街口	3天前发布	10k-15k	10k-15k 经验1-3年 / 本科	企业服务 Visio Axure B端产品 SaaS	“六险一金、午餐补贴、交通便利、技术氛围浓厚”	医疗丨健康,消费生活 / 上市公司 / 500-2000人	育儿网
74	微信公众号编辑	建邺区	3天前发布	5k-8k	5k-8k 经验不限 / 本科	微信公众号 内容编辑	“爆文奖励多多，员工福利多多，成就感”	文娱丨内容 / 未融资 / 150-500人	初晨文化传媒
75	用户运营	建邺区	2020-12-21	10k-20k	10k-20k 经验3-5年 / 本科	电商 运营 用户增长 用户留存	“六险一金 周末双休 氛围好”	硬件 / 上市公司 / 2000人以上	小米集团
76	流量运营经理	雨花台区	2020-12-23	5k-7k	5k-7k 经验1-3年 / 大专	旅游 OTA 社群运营 OTA运营	“双休，五险一金，独角兽企业”	电商,消费生活 / D轮及以上 / 500-2000人	要出发
77	高级数据运营-南京(J13206)	新街口	2020-12-21	10k-15k	10k-15k 经验3-5年 / 本科	移动互联网 数据分析	“独角兽企业，平台好，发展空间大，薪酬优厚”	移动互联网,硬件 / D轮及以上 / 2000人以上	哈啰出行
78	新媒体运营	玄武区	2020-12-23	6k-11k	6k-11k 经验3-5年 / 本科	媒体 移动互联网 内容审核 产品运营 内容运营 用户运营	“用实力说话”	教育、软件开发 / A轮 / 15-50人	授易教育
79	java开发工程师	建邺区	2020-12-24	10k-20k	10k-20k 经验3-5年 / 本科	Java	“平台”	其他 / 不需要融资 / 2000人以上	雨润集团
80	新媒体运营专员	雨花台区	2020-12-24	7k-9k	7k-9k 经验1-3年 / 本科	工具软件 用户增长 活动策划 用户留存 网络推广	“发展前景佳”	移动互联网,数据服务 / 未融资 / 15-50人	中堃数据
81	游戏运营主管	长白街	2020-12-23	6k-12k	6k-12k 经验1-3年 / 本科	网站推广 游戏运营	“扁平化管理、丰富的福利、晋升空间”	游戏 / 未融资 / 50-150人	南京红豆
82	全栈工程师	建邺区	2020-12-24	18k-25k	18k-25k 经验3-5年 / 本科	Python Golang Java	“环境好、沟通氛围好、年终奖”	信息安全 / 上市公司 / 2000人以上	360
83	视频审核经理（南京）	建邺区	2020-12-23	10k-20k	10k-20k 经验3-5年 / 本科	信息安全 内容审核	“发展前景好 工作环境好 五险一金 弹性工作”	移动互联网,文娱丨内容 / 上市公司 / 2000人以上	哔哩哔哩
84	python开发工程师	浦口区	2020-12-22	7k-12k	7k-12k 经验3-5年 / 大专	Django flask mysql	“五险一金 年终奖金 定期体检 团建旅游”	其他 / 不需要融资 / 50-150人	江苏艾康
85	大数据开发工程师	雨花台区	2020-12-24	15k-25k	15k-25k 经验3-5年 / 本科	Hadoop Spark Hive hbase	“五险一金 定期体检”	软件开发,物联网 / 不需要融资 / 50-150人	徐工信息
